unit_id,mean_degree,clustering_coef,weighted_clustering_coef,fraction_long_edges,weighted_fraction_long_edges,country,unit
"""05043""",51.0286756375601,0.047987684812623,0.0817497595650305,0.156333086287862,0.337435000724089,US,county
"""12037""",41.9999032939292,0.0570848516160821,0.0928980913981163,0.190706729462157,0.363753389344875,US,county
"""20069""",36.6177782355286,0.0470333864089209,0.0855739531737819,0.212035548405474,0.408734416274153,US,county
"""48267""",40.513316827656,0.0483718137069387,0.0867695455800067,0.195541181994121,0.368344875136245,US,county
"""55135""",32.7434996649042,0.0362965957914288,0.0738292587502985,0.249791634581058,0.39846008768452,US,county
"""39023""",39.4105364483257,0.0377033545819777,0.0761435457863924,0.227414822596285,0.370926205842976,US,county
"""13271""",48.4991326228674,0.0556408465800883,0.0951330178124612,0.146378599013442,0.356712448925704,US,county
"""21231""",43.824518489959,0.0491967961219712,0.0853003872240368,0.156789101273448,0.340008246368089,US,county
"""29139""",36.3051570716583,0.042528594277434,0.079660712791185,0.218929635975195,0.375251163998807,US,county
"""13279""",50.0485623954566,0.0495446202216435,0.086689605165163,0.160079648123832,0.33536586978001,US,county
"""48165""",33.1228408287038,0.0413545170665192,0.0834888194737649,0.219917461455956,0.41479756284507,US,county
"""02050""",50.5837219278621,0.0870410259445233,0.139161285200175,0.0938595196403498,0.274257295469712,US,county
"""05073""",54.9254852497782,0.0589830398371917,0.0989649118622578,0.132505598656653,0.300093037986833,US,county
